2023,2023-08-13,Fortaleza,Santos,4,0,H,4,10,6,16,5,2,7,2,1,3,0,0,0
2023,2023-08-13,Flamengo RJ,Sao Paulo,1,1,D,2,8,2,10,3,1,4,2,6,8,0,1,1
2023,2023-08-14,Palmeiras,Cruzeiro,1,0,H,1,3,5,8,1,3,4,2,3,5,0,0,0
2023,2023-08-14,Bragantino,Vasco,1,1,D,2,7,6,13,5,4,9,3,5,8,1,1,2
2023,2023-08-15,Athletico-PR,Cuiaba,2,0,H,2,5,3,8,5,2,7,5,3,8,1,0,1
2023,2023-08-19,Cuiaba,Palmeiras,0,2,A,2,9,2,11,2,1,3,2,6,8,0,1,1
2023,2023-08-19,Internacional,Fortaleza,0,1,A,1,10,6,16,2,3,5,4,5,9,0,1,1
2023,2023-08-19,Sao Paulo,Botafogo RJ,0,0,D,0,5,2,7,2,0,2,4,2,6,0,0,0
2023,2023-08-19,Cruzeiro,Corinthians,1,1,D,2,10,3,13,6,0,6,3,3,6,1,0,1
2023,2023-08-20,Vasco,Atletico-MG,1,0,H,1,3,7,10,2,1,3,6,3,9,1,0,1
2023,2023-08-20,Bahia,Bragantino,4,0,H,4,4,7,11,3,3,6,2,5,7,2,0,2
2023,2023-08-20,Coritiba,Flamengo RJ,2,3,A,5,4,5,9,2,3,5,3,3,6,1,2,3
2023,2023-08-20,Santos,Gremio,2,1,H,3,9,4,13,6,1,7,6,7,13,0,0,0
2023,2023-08-21,Goias,Athletico-PR,1,1,D,2,4,7,11,1,4,5,2,4,6,0,1,1
2023,2023-08-26,Flamengo RJ,Internacional,0,0,D,0,6,3,9,1,3,4,2,4,6,0,0,0
2023,2023-08-26,Corinthians,Goias,1,1,D,2,7,6,13,2,3,5,3,1,4,0,0,0
2023,2023-08-27,Bragantino,Cuiaba,2,0,H,2,11,4,15,6,0,6,4,3,7,0,0,0
2023,2023-08-27,America MG,Sao Paulo,2,1,H,3,4,6,10,4,3,7,7,2,9,0,0,0
2023,2023-08-19,Fluminense,America MG,3,1,H,4,7,1,8,6,0,6,1,1,2,0,0,0
2023,2023-08-27,Atletico-MG,Santos,2,0,H,2,5,2,7,0,1,1,5,2,7,1,0,1
2023,2023-08-27,Botafogo RJ,Bahia,3,0,H,3,4,7,11,2,3,5,2,3,5,1,0,1
2023,2023-08-27,Palmeiras,Vasco,1,0,H,1,9,2,11,6,1,7,2,3,5,0,0,0
2023,2023-08-27,Athletico-PR,Fluminense,2,2,D,4,2,8,10,1,5,6,3,3,6,1,0,1
2023,2023-08-27,Fortaleza,Coritiba,3,1,H,4,2,3,5,1,1,2,3,6,9,2,0,2
2023,2023-08-27,Gremio,Cruzeiro,3,0,H,3,6,5,11,5,2,7,4,3,7,1,0,1
2023,2023-09-02,Athletico-PR,Atletico-MG,1,1,D,2,12,7,19,5,5,10,4,3,7,0,1,1
2023,2023-09-02,Goias,Internacional,0,0,D,0,5,5,10,2,4,6,5,4,9,0,0,0
2023,2023-09-03,Botafogo RJ,Flamengo RJ,1,2,A,3,12,6,18,2,6,8,4,3,7,1,1,2
2023,2023-09-03,Gremio,Cuiaba,2,0,H,2,2,9,11,2,5,7,2,1,3,1,0,1
2023,2023-09-03,Corinthians,Palmeiras,0,0,D,0,2,11,13,2,8,10,2,5,7,0,0,0
2023,2023-09-03,Fluminense,Fortaleza,1,0,H,1,5,7,12,1,2,3,4,3,7,0,0,0
2023,2023-09-03,America MG,Santos,2,0,H,2,3,5,8,3,4,7,1,5,6,1,0,1
2023,2023-09-03,Bahia,Vasco,1,1,D,2,6,0,6,1,0,1,2,4,6,1,0,1
2023,2023-09-03,Cruzeiro,Bragantino,0,0,D,0,8,5,13,6,2,8,1,5,6,0,0,0
2023,2023-09-14,Flamengo RJ,Athletico-PR,0,3,A,3,8,2,10,5,1,6,3,2,5,0,1,1
2023,2023-09-14,Internacional,Sao Paulo,2,1,H,3,4,7,11,2,3,5,5,4,9,0,1,1
2023,2023-09-14,Fortaleza,Corinthians,2,1,H,3,6,3,9,2,1,3,1,2,3,1,1,2
2023,2023-09-14,Santos,Cruzeiro,0,3,A,3,8,9,17,5,6,11,3,2,5,0,1,1
2023,2023-09-15,Coritiba,Bahia,2,4,A,6,7,2,9,4,2,6,3,1,4,1,3,4
2023,2023-09-15,Bragantino,Gremio,2,0,H,2,5,1,6,4,0,4,4,2,6,2,0,2
2023,2023-09-16,Cuiaba,America MG,2,2,D,4,9,1,10,3,0,3,1,5,6,2,2,4
2023,2023-09-16,Palmeiras,Goias,1,0,H,1,6,3,9,1,2,3,3,4,7,0,0,0
2023,2023-09-16,Vasco,Fluminense,4,2,H,6,4,11,15,3,4,7,4,1,5,1,0,1
2023,2023-09-17,Atletico-MG,Botafogo RJ,1,0,H,1,5,3,8,4,1,5,2,1,3,0,0,0
2023,2023-09-20,America MG,Bragantino,0,2,A,2,2,14,16,1,7,8,1,2,3,0,1,1
2023,2023-09-20,Goias,Flamengo RJ,0,0,D,0,3,2,5,2,0,2,1,3,4,0,0,0
2023,2023-09-19,Bahia,Santos,1,2,A,3,6,8,14,3,3,6,1,2,3,0,0,0
2023,2023-09-21,Fluminense,Cruzeiro,1,0,H,1,7,3,10,3,1,4,6,1,7,0,0,0
2023,2023-09-21,Sao Paulo,Fortaleza,1,2,A,3,9,0,9,6,0,6,3,6,9,0,1,1
2023,2023-09-21,Vasco,Coritiba,5,1,H,6,6,0,6,4,0,4,1,3,4,2,0,2
2023,2023-09-21,Athletico-PR,Internacional,2,1,H,3,7,5,12,1,1,2,3,5,8,1,1,2
2023,2023-09-22,Gremio,Palmeiras,1,0,H,1,2,11,13,0,3,3,6,3,9,1,0,1
2023,2023-09-23,Corinthians,Botafogo RJ,1,0,H,1,6,1,7,1,0,1,4,5,9,0,0,0
